Day of Tanggal,drilldownGeographic,Persentase_total_vaksin1_pendidik,Persentase_total_vaksin1_pendidik_kumulatif,Running Sum of TotalDivaksin1PerProvinsi/1000,Running Sum of Divaksin 1,Divaksin 1
"March 27, 2021",Banten,0.169822246,14.043667187,28.861,"28,861",349
"April 3, 2021",Banten,0.171282036,18.952941234,38.95,"38,950",352
"July 5, 2021",Banten,0.174688213,39.269813001,80.703,"80,703",359
"June 23, 2021",Banten,0.183446954,37.338510722,76.734,"76,734",377
"March 12, 2021",Banten,0.185879937,10.018052737,20.588,"20,588",382
"March 25, 2021",Banten,0.187339727,13.523981918,27.793,"27,793",385
"March 19, 2021",Banten,0.188799517,12.333279808,25.346,"25,346",388
"June 18, 2021",Banten,0.189286114,36.467989236,74.945,"74,945",389
"May 7, 2021",Banten,0.191719097,25.824173151,53.071,"53,071",394
"June 17, 2021",Banten,0.195125274,36.278703122,74.556,"74,556",401
"July 1, 2021",Banten,0.204370612,38.816304882,79.771,"79,771",420
"June 24, 2021",Banten,0.209236578,37.547747301,77.164,"77,164",430
"June 22, 2021",Banten,0.213129352,37.155063768,76.357,"76,357",438
"March 20, 2021",Banten,0.219941706,12.553221513,25.798,"25,798",452
"April 29, 2021",Banten,0.225780866,25.366285661,52.13,"52,130",464
"March 22, 2021",Banten,0.231133430,12.834474403,26.376,"26,376",475
"March 23, 2021",Banten,0.231133430,13.065607832,26.851,"26,851",475
"April 23, 2021",Banten,0.238432380,23.664657022,48.633,"48,633",490
"April 10, 2021",Banten,0.240378767,21.520225392,44.226,"44,226",494
"April 21, 2021",Banten,0.245731331,23.100691454,47.474,"47,474",505
"May 22, 2021",Banten,0.246704524,29.258086021,60.128,"60,128",507
"April 20, 2021",Banten,0.252543684,22.854960123,46.969,"46,969",519
"March 24, 2021",Banten,0.271034359,13.336642191,27.408,"27,408",557
"April 8, 2021",Banten,0.296823983,20.721720217,42.585,"42,585",610
"May 29, 2021",Banten,0.300230160,31.415655762,64.562,"64,562",617
"March 18, 2021",Banten,0.305582724,12.144480290,24.958,"24,958",628
"May 19, 2021",Banten,0.308988901,28.067870507,57.682,"57,682",635
"June 16, 2021",Banten,0.312395078,36.083577848,74.155,"74,155",642
"June 14, 2021",Banten,0.323586802,35.329352972,72.605,"72,605",665
"April 22, 2021",Banten,0.325533188,23.426224642,48.143,"48,143",669
"June 21, 2021",Banten,0.327479575,36.941934416,75.919,"75,919",673
"March 17, 2021",Banten,0.332832139,11.838897567,24.33,"24,330",684
"May 31, 2021",Banten,0.333318735,31.750434288,65.25,"65,250",685
"March 26, 2021",Banten,0.349863023,13.873844941,28.512,"28,512",719
"May 24, 2021",Banten,0.353269200,29.612815011,60.857,"60,857",726
"June 2, 2021",Banten,0.362514537,32.113922018,65.997,"65,997",745
"April 6, 2021",Banten,0.363001134,20.004963286,41.112,"41,112",746
"June 7, 2021",Banten,0.365920714,33.575171890,69,"69,000",752
"April 28, 2021",Banten,0.377599035,25.140504795,51.666,"51,666",776
"March 29, 2021",Banten,0.412147400,14.465059924,29.727,"29,727",847
"May 20, 2021",Banten,0.414580383,28.482450890,58.534,"58,534",852
"April 7, 2021",Banten,0.419932947,20.424896233,41.975,"41,975",863
"March 2, 2021",Banten,0.439396815,3.183802169,6.543,"6,543",903
"June 15, 2021",Banten,0.441829798,35.771182771,73.513,"73,513",908
"June 8, 2021",Banten,0.448642152,34.023814042,69.922,"69,922",922
"May 28, 2021",Banten,0.456914296,31.115425602,63.945,"63,945",939
"June 4, 2021",Banten,0.488543081,33.100253517,68.024,"68,024","1,004"
"May 27, 2021",Banten,0.493409048,30.658511306,63.006,"63,006","1,014"
"June 3, 2021",Banten,0.497788418,32.611710436,67.02,"67,020","1,023"
"May 21, 2021",Banten,0.528930606,29.011381497,59.621,"59,621","1,087"
"April 26, 2021",Banten,0.529417203,24.232028768,49.799,"49,799","1,088"
"April 27, 2021",Banten,0.530876993,24.762905761,50.89,"50,890","1,091"
"May 25, 2021",Banten,0.538662540,30.151477551,61.964,"61,964","1,107"
"June 29, 2021",Banten,0.548394474,38.454276942,79.027,"79,027","1,127"
"April 12, 2021",Banten,0.555693425,22.078838396,45.374,"45,374","1,142"
"April 9, 2021",Banten,0.558126408,21.279846625,43.732,"43,732","1,147"
"June 9, 2021",Banten,0.578076873,34.601890915,71.11,"71,110","1,188"
"March 15, 2021",Banten,0.674423018,10.786875514,22.168,"22,168","1,386"
"April 5, 2021",Banten,0.689020919,19.641962153,40.366,"40,366","1,416"
"February 27, 2021",Banten,0.714810544,2.621782988,5.388,"5,388","1,469"
"March 6, 2021",Banten,0.717730124,6.873178304,14.125,"14,125","1,475"
"March 16, 2021",Banten,0.719189914,11.506065428,23.646,"23,646","1,478"
"May 11, 2021",Banten,0.728921848,27.633339659,56.789,"56,789","1,498"
"March 3, 2021",Banten,0.742059958,3.925862128,8.068,"8,068","1,525"
"March 10, 2021",Banten,0.743033152,9.788865694,20.117,"20,117","1,527"
"February 25, 2021",Banten,0.788286644,0.838892701,1.724,"1,724","1,620"
"March 31, 2021",Banten,0.804344335,17.833768837,36.65,"36,650","1,653"
"April 1, 2021",Banten,0.889498757,18.723267594,38.478,"38,478","1,828"
"March 8, 2021",Banten,0.909449221,7.818635680,16.068,"16,068","1,869"
"May 10, 2021",Banten,0.923073929,26.904417811,55.291,"55,291","1,897"
"March 4, 2021",Banten,1.030125201,4.955987329,10.185,"10,185","2,117"
"February 26, 2021",Banten,1.068079743,1.906972444,3.919,"3,919","2,195"
"March 5, 2021",Banten,1.199460851,6.155448180,12.65,"12,650","2,465"
"March 9, 2021",Banten,1.227196862,9.045832543,18.59,"18,590","2,522"
"March 30, 2021",Banten,2.564364578,17.029424502,34.997,"34,997","5,270"
"April 3, 2021",Bengkulu,0,1.128451381,0.611,611,0
"May 11, 2021",Bengkulu,0,3.835995937,2.077,"2,077",0
"February 23, 2021",Bengkulu,0.001846893,0.001846893,0.001,1,1
"March 3, 2021",Bengkulu,0.001846893,0.009234463,0.005,5,1
"March 8, 2021",Bengkulu,0.001846893,0.014775141,0.008,8,1
"March 15, 2021",Bengkulu,0.001846893,0.057253671,0.031,31,1
"April 17, 2021",Bengkulu,0.001846893,2.232893157,1.209,"1,209",1
"May 26, 2021",Bengkulu,0.001846893,4.548896482,2.463,"2,463",1
"June 20, 2021",Bengkulu,0.001846893,9.614922892,5.206,"5,206",1
"March 5, 2021",Bengkulu,0.003693785,0.012928248,0.007,7,2
"March 12, 2021",Bengkulu,0.003693785,0.051712993,0.028,28,2
"March 13, 2021",Bengkulu,0.003693785,0.055406778,0.03,30,2
"March 19, 2021",Bengkulu,0.003693785,0.253024287,0.137,137,2
"March 2, 2021",Bengkulu,0.005540678,0.007387570,0.004,4,3
"March 20, 2021",Bengkulu,0.005540678,0.258564964,0.14,140,3
"March 24, 2021",Bengkulu,0.005540678,0.354603380,0.192,192,3
"May 7, 2021",Bengkulu,0.005540678,3.808292548,2.062,"2,062",3
"July 4, 2021",Bengkulu,0.005540678,13.746421646,7.443,"7,443",3
"April 16, 2021",Bengkulu,0.007387570,2.231046265,1.208,"1,208",4
"May 17, 2021",Bengkulu,0.007387570,3.843383507,2.081,"2,081",4
"July 20, 2021",Bengkulu,0.007387570,16.049496722,8.69,"8,690",4
"July 25, 2021",Bengkulu,0.007387570,16.359774679,8.858,"8,858",4
"July 18, 2021",Bengkulu,0.009234463,15.971927232,8.648,"8,648",5
"March 9, 2021",Bengkulu,0.011081356,0.025856496,0.014,14,6
"March 10, 2021",Bengkulu,0.011081356,0.036937852,0.02,20,6
"March 11, 2021",Bengkulu,0.011081356,0.048019208,0.026,26,6
"March 25, 2021",Bengkulu,0.011081356,0.365684735,0.198,198,6
"May 10, 2021",Bengkulu,0.011081356,3.835995937,2.077,"2,077",6
"April 13, 2021",Bengkulu,0.012928248,1.924462093,1.042,"1,042",7
"May 8, 2021",Bengkulu,0.016622033,3.824914581,2.071,"2,071",9
"May 22, 2021",Bengkulu,0.016622033,4.072398190,2.205,"2,205",9
"March 27, 2021",Bengkulu,0.018468926,0.408163265,0.221,221,10
"May 5, 2021",Bengkulu,0.018468926,3.765814018,2.039,"2,039",10
"March 16, 2021",Bengkulu,0.020315819,0.077569489,0.042,42,11
"March 22, 2021",Bengkulu,0.020315819,0.278880783,0.151,151,11
"April 30, 2021",Bengkulu,0.020315819,3.468464309,1.878,"1,878",11
"May 21, 2021",Bengkulu,0.020315819,4.055776157,2.196,"2,196",11
"May 18, 2021",Bengkulu,0.022162711,3.865546218,2.093,"2,093",12
"March 26, 2021",Bengkulu,0.024009604,0.389694339,0.211,211,13
"April 24, 2021",Bengkulu,0.027703389,2.822051898,1.528,"1,528",15
"May 19, 2021",Bengkulu,0.027703389,3.893249608,2.108,"2,108",15
"June 27, 2021",Bengkulu,0.029550282,12.108227907,6.556,"6,556",16
"April 21, 2021",Bengkulu,0.031397174,2.598577893,1.407,"1,407",17
"April 23, 2021",Bengkulu,0.031397174,2.794348509,1.513,"1,513",17
"May 6, 2021",Bengkulu,0.036937852,3.802751870,2.059,"2,059",20
"July 27, 2021",Bengkulu,0.036937852,16.463200665,8.914,"8,914",20
"July 29, 2021",Bengkulu,0.036937852,16.542617047,8.957,"8,957",20
"April 1, 2021",Bengkulu,0.042478530,1.128451381,0.611,611,23
"July 22, 2021",Bengkulu,0.042478530,16.154769600,8.747,"8,747",23
"July 28, 2021",Bengkulu,0.042478530,16.505679195,8.937,"8,937",23
"July 12, 2021",Bengkulu,0.049866100,15.185150983,8.222,"8,222",27
"March 31, 2021",Bengkulu,0.051712993,1.085972851,0.588,588,28
"July 14, 2021",Bengkulu,0.051712993,15.290423862,8.279,"8,279",28
"July 13, 2021",Bengkulu,0.053559885,15.238710869,8.251,"8,251",29
"April 5, 2021",Bengkulu,0.059100563,1.187551944,0.643,643,32
"July 21, 2021",Bengkulu,0.062794349,16.112291070,8.724,"8,724",34
"April 6, 2021",Bengkulu,0.064641241,1.252193185,0.678,678,35
"April 26, 2021",Bengkulu,0.066488134,2.888540031,1.564,"1,564",36
"July 26, 2021",Bengkulu,0.066488134,16.426262813,8.894,"8,894",36
"June 25, 2021",Bengkulu,0.068335026,11.485825099,6.219,"6,219",37
"March 23, 2021",Bengkulu,0.070181919,0.349062702,0.189,189,38
"May 28, 2021",Bengkulu,0.070181919,4.896112291,2.651,"2,651",38
"May 29, 2021",Bengkulu,0.070181919,4.966294210,2.689,"2,689",38
"July 19, 2021",Bengkulu,0.070181919,16.042109151,8.686,"8,686",38
"March 17, 2021",Bengkulu,0.072028812,0.149598301,0.081,81,39
"April 9, 2021",Bengkulu,0.077569489,1.643734417,0.89,890,42
"June 12, 2021",Bengkulu,0.083110167,7.169637086,3.882,"3,882",45
"July 24, 2021",Bengkulu,0.084957060,16.352387109,8.854,"8,854",46
"June 5, 2021",Bengkulu,0.086803952,5.908209438,3.199,"3,199",47
"May 4, 2021",Bengkulu,0.092344630,3.747345092,2.029,"2,029",50
"July 15, 2021",Bengkulu,0.092344630,15.382768492,8.329,"8,329",50
"June 4, 2021",Bengkulu,0.097885308,5.821405485,3.152,"3,152",53
"March 18, 2021",Bengkulu,0.099732201,0.249330501,0.135,135,54
"April 15, 2021",Bengkulu,0.099732201,2.223658694,1.204,"1,204",54
"July 10, 2021",Bengkulu,0.107119771,15.135284883,8.195,"8,195",58
"April 10, 2021",Bengkulu,0.108966664,1.752701080,0.949,949,59
"April 7, 2021",Bengkulu,0.112660449,1.364853634,0.739,739,61
"July 23, 2021",Bengkulu,0.112660449,16.267430049,8.808,"8,808",61
"April 29, 2021",Bengkulu,0.116354234,3.448148490,1.867,"1,867",63
"May 24, 2021",Bengkulu,0.129282482,4.201680672,2.275,"2,275",70
"April 19, 2021",Bengkulu,0.134823160,2.367716317,1.282,"1,282",73
"May 20, 2021",Bengkulu,0.142210730,4.035460338,2.185,"2,185",77
"April 12, 2021",Bengkulu,0.158832764,1.911533844,1.035,"1,035",86
"June 7, 2021",Bengkulu,0.160679656,6.068889094,3.286,"3,286",87
"April 22, 2021",Bengkulu,0.164373442,2.762951334,1.496,"1,496",89
"June 29, 2021",Bengkulu,0.179148583,12.507156709,6.772,"6,772",97
"June 11, 2021",Bengkulu,0.180995475,7.086526918,3.837,"3,837",98
"June 14, 2021",Bengkulu,0.180995475,7.350632561,3.98,"3,980",98
"March 29, 2021",Bengkulu,0.184689260,0.592852526,0.321,321,100
"May 3, 2021",Bengkulu,0.186536153,3.655000462,1.979,"1,979",101
"June 30, 2021",Bengkulu,0.188383046,12.695539754,6.874,"6,874",102
"May 31, 2021",Bengkulu,0.197617509,5.163911719,2.796,"2,796",107
"April 14, 2021",Bengkulu,0.199464401,2.123926494,1.15,"1,150",108
"April 20, 2021",Bengkulu,0.199464401,2.567180718,1.39,"1,390",108
"April 8, 2021",Bengkulu,0.201311294,1.566164928,0.848,848,109
"June 19, 2021",Bengkulu,0.201311294,9.613076000,5.205,"5,205",109
"June 9, 2021",Bengkulu,0.208698864,6.556468741,3.55,"3,550",113
"April 27, 2021",Bengkulu,0.214239542,3.102779573,1.68,"1,680",116
"July 8, 2021",Bengkulu,0.216086435,14.810231785,8.019,"8,019",117
"July 9, 2021",Bengkulu,0.217933327,15.028165112,8.137,"8,137",118
"June 28, 2021",Bengkulu,0.219780220,12.328008126,6.675,"6,675",119
"April 28, 2021",Bengkulu,0.229014683,3.331794256,1.804,"1,804",124
"July 7, 2021",Bengkulu,0.232708468,14.594145350,7.902,"7,902",126
"July 6, 2021",Bengkulu,0.243789824,14.361436882,7.776,"7,776",132
"July 17, 2021",Bengkulu,0.245636716,15.962692769,8.643,"8,643",133
"July 2, 2021",Bengkulu,0.258564964,13.356727306,7.232,"7,232",140
"June 3, 2021",Bengkulu,0.269646320,5.723520177,3.099,"3,099",146
"May 27, 2021",Bengkulu,0.277033890,4.825930372,2.613,"2,613",150
"June 8, 2021",Bengkulu,0.278880783,6.347769877,3.437,"3,437",151
"June 2, 2021",Bengkulu,0.289962139,5.453873857,2.953,"2,953",157
"June 24, 2021",Bengkulu,0.297349709,11.417490073,6.182,"6,182",161
"July 16, 2021",Bengkulu,0.334287561,15.717056053,8.51,"8,510",181
"May 25, 2021",Bengkulu,0.345368917,4.547049589,2.462,"2,462",187
"June 10, 2021",Bengkulu,0.349062702,6.905531443,3.739,"3,739",189
"July 5, 2021",Bengkulu,0.371225413,14.117647059,7.644,"7,644",201
"June 23, 2021",Bengkulu,0.384153661,11.120140364,6.021,"6,021",208
"July 3, 2021",Bengkulu,0.384153661,13.740880968,7.44,"7,440",208
"June 18, 2021",Bengkulu,0.395235017,9.411764706,5.096,"5,096",214
"July 1, 2021",Bengkulu,0.402622587,13.098162342,7.092,"7,092",218
"June 22, 2021",Bengkulu,0.422938406,10.735986702,5.813,"5,813",229
"June 15, 2021",Bengkulu,0.439560440,7.790193000,4.218,"4,218",238
"March 30, 2021",Bengkulu,0.441407332,1.034259858,0.56,560,239
"June 16, 2021",Bengkulu,0.509742358,8.299935359,4.494,"4,494",276
"June 26, 2021",Bengkulu,0.592852526,12.078677625,6.54,"6,540",321
"June 21, 2021",Bengkulu,0.698125404,10.313048296,5.584,"5,584",378
"June 17, 2021",Bengkulu,0.716594330,9.016529689,4.882,"4,882",388
"February 21, 2021",DKI Jakarta,0,0.016436555,0.025,25,0
"May 14, 2021",DKI Jakarta,0,77.902038133,118.489,"118,489",0
"February 22, 2021",DKI Jakarta,0.000657462,0.017094017,0.026,26,1
"July 20, 2021",DKI Jakarta,0.000657462,92.017094017,139.958,"139,958",1
"February 17, 2021",DKI Jakarta,0.001314924,0.007232084,0.011,11,2
"May 23, 2021",DKI Jakarta,0.001314924,79.506903353,120.93,"120,930",2
"February 20, 2021",DKI Jakarta,0.001972387,0.016436555,0.025,25,3
"February 19, 2021",DKI Jakarta,0.002629849,0.014464168,0.022,22,4
"May 13, 2021",DKI Jakarta,0.002629849,77.902038133,118.489,"118,489",4
"June 6, 2021",DKI Jakarta,0.003287311,84.565417488,128.624,"128,624",5
"February 18, 2021",DKI Jakarta,0.004602235,0.011834320,0.018,18,7
"May 30, 2021",DKI Jakarta,0.005259698,81.998685076,124.72,"124,720",8
"June 1, 2021",DKI Jakarta,0.005259698,82.675213675,125.749,"125,749",8
"February 1, 2021",DKI Jakarta,0.005917160,0.005917160,0.009,9,9
"March 6, 2021",DKI Jakarta,0.006574622,0.444444444,0.676,676,10
"June 13, 2021",DKI Jakarta,0.007889546,85.568047337,130.149,"130,149",12
"February 25, 2021",DKI Jakarta,0.009204471,0.189349112,0.288,288,14
"May 2, 2021",DKI Jakarta,0.009204471,71.633136095,108.954,"108,954",14
"February 23, 2021",DKI Jakarta,0.009861933,0.026955950,0.041,41,15
"May 16, 2021",DKI Jakarta,0.010519395,77.936226167,118.541,"118,541",16
"April 25, 2021",DKI Jakarta,0.011176857,66.021696252,100.419,"100,419",17
"March 14, 2021",DKI Jakarta,0.011834320,1.393162393,2.119,"2,119",18
"May 26, 2021",DKI Jakarta,0.015121631,80.207758054,121.996,"121,996",23
"February 27, 2021",DKI Jakarta,0.016436555,0.228796844,0.348,348,25
"March 11, 2021",DKI Jakarta,0.021696252,1.119000657,1.702,"1,702",33
"February 26, 2021",DKI Jakarta,0.023011177,0.212360289,0.323,323,35
"May 15, 2021",DKI Jakarta,0.023668639,77.925706772,118.525,"118,525",36
"March 13, 2021",DKI Jakarta,0.026298488,1.381328074,2.101,"2,101",40
"March 2, 2021",DKI Jakarta,0.026955950,0.305062459,0.464,464,41
"March 5, 2021",DKI Jakarta,0.028270874,0.437869822,0.666,666,43
"June 5, 2021",DKI Jakarta,0.028270874,84.562130178,128.619,"128,619",43
"May 12, 2021",DKI Jakarta,0.032215648,77.899408284,118.485,"118,485",49
"June 27, 2021",DKI Jakarta,0.036160421,87.598948060,133.238,"133,238",55
"June 12, 2021",DKI Jakarta,0.039447732,85.560157791,130.137,"130,137",60
"March 4, 2021",DKI Jakarta,0.040762656,0.409598948,0.623,623,62
"June 20, 2021",DKI Jakarta,0.040762656,86.516107824,131.591,"131,591",62
"March 1, 2021",DKI Jakarta,0.049309665,0.278106509,0.423,423,75
"June 19, 2021",DKI Jakarta,0.049309665,86.475345168,131.529,"131,529",75
"July 4, 2021",DKI Jakarta,0.051939513,88.900723208,135.218,"135,218",79
"May 1, 2021",DKI Jakarta,0.054569362,71.623931624,108.94,"108,940",83
"May 9, 2021",DKI Jakarta,0.060486522,77.038132807,117.175,"117,175",92
"March 3, 2021",DKI Jakarta,0.063773833,0.368836292,0.561,561,97
"June 26, 2021",DKI Jakarta,0.069033531,87.562787640,133.183,"133,183",105
"July 11, 2021",DKI Jakarta,0.069690993,90.423405654,137.534,"137,534",106
"April 18, 2021",DKI Jakarta,0.072320842,58.904667982,89.594,"89,594",110
"July 25, 2021",DKI Jakarta,0.072978304,92.901380671,141.303,"141,303",111
"March 9, 2021",DKI Jakarta,0.074950690,0.870479947,1.324,"1,324",114
"July 18, 2021",DKI Jakarta,0.080210388,91.837606838,139.685,"139,685",122
"March 8, 2021",DKI Jakarta,0.080867850,0.795529257,1.21,"1,210",123
"May 18, 2021",DKI Jakarta,0.082182774,78.126232742,118.83,"118,830",125
"July 3, 2021",DKI Jakarta,0.086785010,88.848783695,135.139,"135,139",132
"March 20, 2021",DKI Jakarta,0.090072321,5.894806049,8.966,"8,966",137
"July 10, 2021",DKI Jakarta,0.094017094,90.353714661,137.428,"137,428",143
"July 24, 2021",DKI Jakarta,0.101249178,92.828402367,141.192,"141,192",154
"May 22, 2021",DKI Jakarta,0.107166338,79.505588429,120.928,"120,928",163
"May 17, 2021",DKI Jakarta,0.107823800,78.044049967,118.705,"118,705",164
"June 9, 2021",DKI Jakarta,0.123602893,85.096646943,129.432,"129,432",188
"March 21, 2021",DKI Jakarta,0.128205128,6.023011177,9.161,"9,161",195
"June 14, 2021",DKI Jakarta,0.144641683,85.712689020,130.369,"130,369",220
"June 17, 2021",DKI Jakarta,0.146614070,86.190006575,131.095,"131,095",223
"July 17, 2021",DKI Jakarta,0.149901381,91.757396450,139.563,"139,563",228
"June 15, 2021",DKI Jakarta,0.151216305,85.863905325,130.599,"130,599",230
"February 24, 2021",DKI Jakarta,0.153188692,0.180144642,0.274,274,233
"June 22, 2021",DKI Jakarta,0.155818540,86.875739645,132.138,"132,138",237
"June 30, 2021",DKI Jakarta,0.157790927,88.141354372,134.063,"134,063",240
"June 8, 2021",DKI Jakarta,0.175542406,84.973044050,129.244,"129,244",267
"June 29, 2021",DKI Jakarta,0.176857331,87.983563445,133.823,"133,823",269
"June 25, 2021",DKI Jakarta,0.178829717,87.493754109,133.078,"133,078",272
"July 19, 2021",DKI Jakarta,0.178829717,92.016436555,139.957,"139,957",272
"June 16, 2021",DKI Jakarta,0.179487179,86.043392505,130.872,"130,872",273
"July 29, 2021",DKI Jakarta,0.187376726,93.773175542,142.629,"142,629",285
"July 26, 2021",DKI Jakarta,0.193951348,93.095332018,141.598,"141,598",295
"May 29, 2021",DKI Jakarta,0.194608810,81.993425378,124.712,"124,712",296
"June 21, 2021",DKI Jakarta,0.203813281,86.719921105,131.901,"131,901",310
"June 28, 2021",DKI Jakarta,0.207758054,87.806706114,133.554,"133,554",316
"June 11, 2021",DKI Jakarta,0.209730440,85.520710059,130.077,"130,077",319
"July 12, 2021",DKI Jakarta,0.211702827,90.635108481,137.856,"137,856",322
"June 10, 2021",DKI Jakarta,0.214332676,85.310979619,129.758,"129,758",326
"June 23, 2021",DKI Jakarta,0.216305062,87.092044707,132.467,"132,467",329
"July 23, 2021",DKI Jakarta,0.221564760,92.727153189,141.038,"141,038",337
"June 24, 2021",DKI Jakarta,0.222879684,87.314924392,132.806,"132,806",339
"July 16, 2021",DKI Jakarta,0.225509533,91.607495069,139.335,"139,335",343
"March 10, 2021",DKI Jakarta,0.226824458,1.097304405,1.669,"1,669",345
"July 14, 2021",DKI Jakarta,0.227481920,91.106508876,138.573,"138,573",346
"June 7, 2021",DKI Jakarta,0.232084155,84.797501644,128.977,"128,977",353
"March 12, 2021",DKI Jakarta,0.236028928,1.355029586,2.061,"2,061",359
"June 18, 2021",DKI Jakarta,0.236028928,86.426035503,131.454,"131,454",359
"July 27, 2021",DKI Jakarta,0.236028928,93.331360947,141.957,"141,957",359
"July 22, 2021",DKI Jakarta,0.240631164,92.505588429,140.701,"140,701",366
"July 13, 2021",DKI Jakarta,0.243918475,90.879026956,138.227,"138,227",371
"July 21, 2021",DKI Jakarta,0.247863248,92.264957265,140.335,"140,335",377
"May 24, 2021",DKI Jakarta,0.249835634,79.756738988,121.31,"121,310",380
"July 28, 2021",DKI Jakarta,0.254437870,93.585798817,142.344,"142,344",387
"July 5, 2021",DKI Jakarta,0.256410256,89.157133465,135.608,"135,608",390
"July 8, 2021",DKI Jakarta,0.266929652,89.985535832,136.868,"136,868",406
"July 6, 2021",DKI Jakarta,0.269559500,89.426692965,136.018,"136,018",410
"March 7, 2021",DKI Jakarta,0.270216963,0.714661407,1.087,"1,087",411
"May 19, 2021",DKI Jakarta,0.270874425,78.397107166,119.242,"119,242",412
"July 9, 2021",DKI Jakarta,0.274161736,90.259697567,137.285,"137,285",417
"July 15, 2021",DKI Jakarta,0.275476660,91.381985536,138.992,"138,992",419
"July 2, 2021",DKI Jakarta,0.280078895,88.761998685,135.007,"135,007",426
"July 7, 2021",DKI Jakarta,0.291913215,89.718606180,136.462,"136,462",444
"April 11, 2021",DKI Jakarta,0.296515450,48.387245233,73.597,"73,597",451
"May 11, 2021",DKI Jakarta,0.318211703,77.867192636,118.436,"118,436",484
"July 1, 2021",DKI Jakarta,0.340565417,88.481919790,134.581,"134,581",518
"March 23, 2021",DKI Jakarta,0.369493754,6.805391190,10.351,"10,351",562
"March 24, 2021",DKI Jakarta,0.369493754,7.174884944,10.913,"10,913",562
"April 17, 2021",DKI Jakarta,0.379355687,58.832347140,89.484,"89,484",577
"April 4, 2021",DKI Jakarta,0.401051940,24.659434583,37.507,"37,507",610
"March 22, 2021",DKI Jakarta,0.412886259,6.435897436,9.789,"9,789",628
"June 4, 2021",DKI Jakarta,0.426692965,84.533859303,128.576,"128,576",649
